"Site","radius","dense_conif","mod_conif","open_conif","shrubs","herb","mixed","barren","broadleaf","treed_wet","open_wet","water","regen","snow_ice","cultivation","cutblocks","industrials","mines","motorizedtrail","nonmotorizedtrail","pipelines","railways","residentials","roads","seismiclines","transmission","verges","wellsabandoned","wellsactive","ER","HR","NAT","NP","PLUZ","PP","PRA","WA","WP","WPP","PA_total","PA_noPRA","UP","elevation","d_to_pa_in","d_to_pa_out","d_to_road","d_to_res","pa_type"
"BH14",4000,4.09498325890607,73.1244045598714,11.4141857123119,7.33527905589139,2.86816484800672,0.173215001950526,0.815829879459878,0.001790552799486,0,0,0.071876277530458,0,0,0,0,0,0,0,0.085836313,0,0,0,0,0.356243818,0,0,0,0,0,0,0,0,99.9999999508534,0,0,0,0,0,0,0,4.91466067842339e-08,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",4250,4.79513288828172,72.3308551584415,11.6476824313526,7.14121498412719,2.74740624497396,0.330675181444794,0.801493823326285,0.001586092264058,0,0,0.115131957201657,0,0,0,0,0,0,0,0.09467455,0,0,0,0,0.357954187,0,0,0,0,0,0,0,0,99.9999999463461,0,0,0,0,0,0,0,5.36538635742545e-08,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",4500,5.63728243542091,71.0990882296415,11.9905230901892,6.86333210082689,2.95343680642973,0.373292719704236,0.784979097258712,0.001414752543241,0,0,0.165814158913846,0,0,0,0,0,0,0,0.105794153,0,0,0,0,0.364138534,0,0,0,0,0,0,0,0,99.9999999170941,0,0,0,0,0,0,0,8.29059132456678e-08,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",4750,6.357349501462,70.102606449124,12.5175934515962,6.62506558700977,2.9016178623297,0.349767354759814,0.784528437194867,0.001269748221573,0,0,0.175225254577136,0,0,0,0,0,0,0,0.112325429,0,0,0,0,0.379735887,0,0,0,0,0,0,0,0,99.9999999518144,0,0,0,0,0,0,0,4.81855693124089e-08,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",500,0.802352459481163,50.531166168632,6.47886956043324,38.9807852973694,3.20682743885264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269643635,0,0,0,0,0.71329792,0,0,0,0,0,0,0,0,100.000000664897,0,0,0,0,0,0,0,0,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",5000,6.92375039488352,69.4983033515231,12.6271040515408,6.52733231992671,2.92558484392804,0.35870329856115,0.775396909589705,0.001563016081452,0,0,0.158140581221422,0,0,0,0,0,0,0,0.110262012,0,0,0,0,0.370074058,0,0,0,0,0,0,0,0,99.9999999495411,0,0,0,0,0,0,0,5.04589223737639e-08,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH14",750,0.598440005452236,55.0047319986485,5.935917295735,33.2377858737499,5.22312493111967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178091489,0,0,0,0,0.514321016,0,0,0,0,0,0,0,0,100.000000599907,0,0,0,0,0,0,0,0,1776.26001,0,25882.4208,5439.958506,15758.23114,"PLUZ"
"BH15",1000,13.2622532951571,47.9054259779817,16.0310291148501,10.1444925408728,1.69044933825866,0.480657786161431,4.44268607705173,0,0,0,0,0,0,0,0,0,0,0,0.172896647,0,0,0,0,0.345821446,0,0,0,0,0,0,0,0,99.9999994425788,0,0,0,0,0,0,0,5.5742120252944e-07,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",1250,12.4781798034206,49.0957733757609,15.6776601785898,8.15440372201338,1.1371592812264,0.548284093391246,7.64342281250002,0,0,0,0.195228751938207,0,0,0,0,0,0,0,0.145323013,0,0,0,0,0.290767706,0,0,0,0,0,0,0,0,99.9999999787532,0,0,0,0,0,0,0,2.12467909932457e-08,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",1500,12.2012293189838,47.3456312190031,14.5139622311478,7.66528670954983,2.10949374177237,0.74848773184381,9.79639771001036,0,0,0,0.481559652617757,0,0,0,0,0,0,0,0.131602295,0,0,0,0,0.263268102,0,0,0,0,0,0,0,0,100.000000187039,0,0,0,0,0,0,0,0,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",1750,12.1160518307897,47.6617689031185,13.1316396567882,6.20765677099179,3.95084500321144,0.793401327154227,10.6903502935768,0,0,0,0.605415587408383,0,0,0,0,0,0,0,0.117839028,0,0,0,0,0.235724863,0,0,0,0,0,0,0,0,100.000000304532,0,0,0,0,0,0,0,0,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",2000,12.6665516314893,47.5522113056497,12.8971452865867,5.01164555296765,4.88957799758778,0.68759502381186,10.9152434155534,0,0,0,0.693557913688415,0,0,0,0,0,0,0,0.106707549,0,0,0,0,0.220083907,0,0,0,0,0,0,0,0,100.000000161726,0,0,0,0,0,0,0,0,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",2250,13.9081643838705,47.3619397678684,12.4526873940853,4.51220608337141,5.19672099036337,0.587061858532677,10.96986874365,0,0,0,0.577236035751566,0,0,0,0,0,0,0,0.097495227,0,0,0,0,0.28025004,0,0,0,0,0,0,0,0,99.9357787194908,0,0,0,0,0,0,0,0.0642212805091589,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",250,4.60400932549296,34.4689878524797,30.694323993485,24.3489116629526,0,2.29303401310373,0,0,0,0,0,0,0,0,0,0,0,0,0.554030985,0,0,0,0,1.108516475,0,0,0,0,0,0,0,0,100.000002782649,0,0,0,0,0,0,0,0,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",2500,14.2443975848591,47.4691325723671,11.8887816673655,4.15617414108066,4.96390065216535,0.626438997761641,11.7667567123262,0.012436948262735,0,0,0.467558440597846,0,0,0,0,0,0,0,0.092191459,0,0,0,0,0.27139664,0,0,0,0,0,0,0,0,99.3824546337406,0,0,0,0,0,0,0,0.617545366259449,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",2750,14.5178778211543,47.0203281528569,11.7294411930554,3.69062694586243,5.88300488700836,0.676044149018257,11.9821154864806,0.018941670940327,0,0,0.386410087182662,0,0,0,0,0,0,0,0.093222781,0,0,0,0,0.303892847,0,0,0,0,0,0,0,0,98.5395644185957,0,0,0,0,0,0,0,1.46043558140431,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",3000,14.6408012038997,47.3509358637497,11.4126204916671,3.64741379522333,5.65060325506033,0.677644057956605,12.1255614675211,0.019099443078223,0,0,0.32469053232979,0,0,0,0,0,0,0,0.084265882,0,0,0,0,0.301880076,0,0,0,0,0,0,0,0,97.5882442371631,0,0,0,0,0,0,0,2.41175576283689,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",3250,14.7822988532651,48.0935589409606,10.9721180481132,3.54062916537271,5.18691837197492,0.677306203324512,12.6114661894761,0.016274025176702,0,0,0.27665842800394,0,0,0,0,0,0,0,0.077040961,0,0,0,0,0.305576505,0,0,0,0,0,0,0,0,96.423639169842,0,0,0,0,0,0,0,3.57636083015802,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",3500,14.7896364658156,48.5953541484584,10.6937070190145,3.14233249911008,5.03883463742307,0.67993990428475,13.0355282858832,0.014032154516854,0,0,0.238546626786514,0,0,0,0,0,0,0,0.071011573,0,0,0,0,0.296655447,0,0,0,0,0,0,0,0,94.8747030195743,0,0,0,0,0,0,0,5.1252969804257,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",3750,15.0974322346284,49.2879122408256,10.2266751917583,2.9285160915491,4.65691554093438,0.615114234602745,13.1100736540769,0.012223533925742,0,0,0.20780007673761,0,0,0,0,0,0,0,0.065518455,0,0,0,0,0.290214962,0,0,0,0,0,0,0,0,93.1163600025905,0,0,0,0,0,0,0,6.8836399974095,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",4000,14.7597210650275,50.6179600998273,9.69435031965898,2.73733672321497,4.61907736493137,0.558614264943068,13.0695489421513,0.010743316797064,0,0,0.182636385550091,0,0,0,0,0,0,0,0.061793898,0,0,0,0,0.286196462,0,0,0,0,0,0,0,0,91.2564697997974,0,0,0,0,0,0,0,8.74353020020263,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",4250,14.8312377333216,51.2189888352023,9.34593276613698,2.71858937407218,4.74869046968196,0.532055464181329,12.9666020597797,0.009516553584476,0,0,0.161781410936098,0,0,0,0,0,0,0,0.058031533,0,0,0,0,0.287077595,0,0,0,0,0,0,0,0,89.539152796534,0,0,0,0,0,0,0,10.460847203466,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",4500,14.885113115376,51.5465554075417,9.38482007107366,2.80617619570947,4.7940346174357,0.516064595167116,12.5745525197184,0.008488515259563,0,0,0.144304759412565,0,0,0,0,0,0,0.001776918,0.055837466,0,0,0,0,0.300135099,0,0,0,0,0,0,0,0,87.592864629915,0,0.107164168429899,0,0,0,0.107164168429899,0,12.407135370085,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",4750,15.0179617165375,51.788830940372,9.35427779758339,2.95257806249124,4.79860268071826,0.484599042604074,12.2220773021682,0.007618489329544,0,0,0.129514318602244,0,0,0,0,0,0,0.003317289,0.053268697,0.0050647,0,0,0.011227641,0.300431986,0,0.011340315,0,0,0,0,0,0,85.5939455917965,0,0.327165446709029,0,0,0,0.327165446709029,0,14.4060544082035,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",500,5.60411117803694,46.0117629930018,17.3181908817255,18.5398112227632,3.75777053866603,0.802352459492139,1.30802125311543,0,0,0,0,0,0,0,0,0,0,0,0.272195724,0,0,0,0,0.544596044,0,0,0,0,0,0,0,0,100.000000633806,0,0,0,0,0,0,0,0,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",5000,15.4007194185479,51.9328471397489,9.37004889959976,3.07216942315175,4.62356388193601,0.5257756381979,11.9550013487817,0.008021623685254,0,0,0.116886516556553,0,0,0,0,0,0,0.003298358,0.0513748,0.020362783,0,0,0.031387434,0.310589728,0,0.035740993,0.014896044,0,0,0,0,0,83.6039007458579,0,0.58760333205185,0,0,0,0.58760333205185,0,16.3960992541421,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH15",750,10.4178447449339,47.8519135978781,15.4813724472105,11.9545297081973,3.00537650194191,0.502103739507078,3.81497933096761,0,0,0,0,0,0,0,0,0,0,0,0.180589271,0,0,0,0,0.361335292,0,0,0,0,0,0,0,0,99.9999996150073,0,0,0,0,0,0,0,3.84992688395869e-07,1615.98999,0,30619.62814,4611.017892,12800.84201,"PLUZ"
"BH16",1000,60.1232725554905,23.3452109073947,1.86476846003075,0,1.37528081852347,10.3154167775281,1.14298794058085,1.317977451085,0.515085047126958,0,0,0,0,0,1.768669732,0.521295971,0,0.746650899,0,0,0,0,1.270242486,0.763345008,0,1.259504746,0,0,0,0,0,0,91.7585057514169,0,20.2367952932798,0,0,0,20.2367952932798,0,8.24149424858305,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",1250,53.0697916321226,30.027762381474,3.95465053227139,0.378541638332452,0.880156672216822,7.75801097988118,1.72306856656211,0.843483477541121,1.36293121017883,0,0,0.00160288867234,0,0,5.622561862,0.333620714,0,0.631872836,0,0,0,0,1.094272452,0.727936141,0,1.087457387,0,0,0,0,0,0,84.7804698182778,0,12.9512098933717,0,0,0,12.9512098933717,0,15.2195301817222,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",1500,49.4984130034873,32.0573363192311,5.29963330228737,1.06998610260273,1.57572209868083,7.04548903064024,1.20968449399037,0.671206288965104,1.43246082361404,0,0,0.140068730883096,0,0,8.270695458,0.231676897,0,0.631764293,0,0,0,0,1.283615512,0.688074758,0,2.828240477,0,0,0,0,0,0,79.6719517930525,0,8.99373515743619,0,0,0,8.99373515743619,0,20.3280482069475,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",1750,46.0307906097681,34.4786671981792,5.19414299297287,0.972933117809152,1.36994370895504,7.75240941858159,1.03641385914803,0.865150254628975,2.04891130991422,0,0,0.250637387511333,0,0,10.40792919,0.170209528,0,0.644905471,0,0,0,0,1.189130118,0.728282742,0,3.041904169,0,0,0,0,0,0,76.8041211082143,0,6.60756207525907,0,0,0,6.60756207525907,0,23.1958788917857,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",2000,43.5875822000115,36.3520226825746,4.84579111715124,0.78983585117253,1.15408170429541,8.8071085640512,1.02423008826563,0.735310522609889,1.71182511255584,0,0,0.992212274738221,0,0,12.57124371,0.130315391,0,0.647692539,0,0,0,0,1.052384491,0.770932534,0,2.892993909,0,0,0,0,0,0,75.2252372968774,0,5.05886491666572,0,0,0,5.05886491666572,0,24.7747627031226,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",2250,41.294551821209,37.2253163632357,4.77447783018188,1.086816037491,0.994900923608211,9.39430982274495,0.864001504691603,0.870592763196225,1.35254326118241,0,0,2.14248982601815,0,0,13.3054182,0.102964493,0,0.610028153,0,0,0,0,0.92325522,0.778074882,0,2.685513566,0,0,0,0,0,0,74.3659189741513,0,3.99709856208959,0,0,0,3.99709856208959,0,25.6340810258487,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",250,43.0426280310311,16.9382827605837,0,0,5.46499787821113,31.1743267150039,0,3.379767332829,0,0,0,0,0,0,0,4.810794746,0,1.134235967,0,0,0,0,3.827529487,0.391930787,0,3.770879586,0,0,0,0,0,0,100.00000157189,0,66.8788506709441,0,0,0,66.8788506709441,0,0,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",2500,37.8905377309779,38.6899863451783,4.62579365960434,1.42362379412876,0.865460153690011,8.85358621955113,1.83858872727618,0.752582511723878,1.30626877015694,0,0,3.7535719187985,0,0,14.12829844,0.083400749,0.310720202,0.563055501,0.000474,0,0,0,0.825322543,0.744712495,0,2.498236366,0,0,0,0,0,0,74.4709135206401,0,3.23763080411471,0,0,0,3.23763080411471,0,25.5290864793599,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",2750,35.8105723964304,39.8501639143042,4.42778199254953,1.63123016891988,1.062982567045,7.8872672880285,2.73632249572571,0.651593480800615,1.07967524434986,0,0,4.86241037611611,0,0,14.40108542,0.068925909,0.465578521,0.520310038,0.003106329,0,0,0,0.764409816,0.745866224,0,2.366941345,0,0,0,0,0,0,74.9576859690106,0,2.67571514627003,0,0,0,2.67571514627003,0,25.0423140309894,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",3000,34.4414352543844,40.3506535978521,4.31469645850417,1.97104714173377,1.16129157868198,7.22657926805646,2.63235291040414,0.566284635577848,0.907223546846784,0.06249041862856,0,6.3659452266534,0,0,15.22874871,0.057916682,0.467389177,0.478932816,0.007778794,0,0,0,0.725724493,0.809230365,0,2.27581209,0,0,0,0,0,0,75.3007540916839,0,2.32511431606803,0,0,0,2.32511431606803,0,24.6992459083161,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",3250,33.4148160267295,40.4529999619577,4.46157680183845,2.32267582761698,1.18032653001774,6.51468108287266,2.32859970809305,0.518056468485486,0.943893460905492,0.054246750626752,0,7.80812734855397,0,0,15.99258451,0.056227065,0.398247375,0.44563016,0.013561184,0,0,0.075643571,0.709959105,0.787621103,0,2.194300434,0,0,0,0,0,0,75.5363575962237,0,1.98378471219113,0,0,0,1.98378471219113,0,24.4636424037763,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",3500,32.5000674890026,40.6429357238179,4.5881558942238,2.49563474185197,1.59421146023652,6.06396303971696,2.46437499093418,0.456714972008021,0.813864962543775,0.046773848422056,0,8.33330289160003,0,0.25468723,15.91787835,0.193214459,0.343385772,0.404927884,0.018762928,0,0,0.272120831,0.723416417,0.742078789,0,2.138611754,0,0,0,0,0,0,75.699886211686,0,1.71050329018948,0,0,0,1.71050329018948,0,24.300113788314,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",3750,31.9064030309588,40.9347612000147,4.55864290600585,2.63619612782509,1.95226109289925,5.92874415439705,2.50859009215561,0.457942354991624,0.708964968186305,0.040745113114155,0,8.36674903288269,0,0.42664892,15.37594749,0.350754232,0.299126385,0.370650446,0.025111442,0,0,0.254132654,0.689897353,0.699777074,0,2.047079784,0,0,0,0,0,0,75.8137839191091,0,1.4900345468973,0,0,0,1.4900345468973,0,24.1862160808909,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",4000,30.8548366391693,42.0285592263264,4.63420443354666,2.57168476198121,2.05208254586556,5.83014974093898,2.61333563442313,0.434661261959852,0.623112374663276,0.035811056015131,0,8.32156228475861,0,0.417687481,15.53710469,0.311664387,0.26290348,0.337787904,0.041976064,0,0,0.278654816,0.669784803,0.689621859,0,1.980343245,0,0,0,0,0,0,75.8932943329643,0,1.31001226177414,0,0,0,1.31001226177414,0,24.1067056670357,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",4250,30.0049829794871,43.0116678079421,4.73654432851,2.56064436504114,2.26804535657926,5.6461443430333,2.58372401685985,0.485523153929294,0.551960108283703,0.031721845303661,0.026963568508112,8.09207813141093,0,0.369992375,15.82935482,0.276075897,0.232882918,0.306411297,0.051076383,0,0,0.48281125,0.634364484,0.681018499,0,1.898892169,0,0,0,0,0,0,76.104312930627,0,1.31570004435761,0,0,0,1.31570004435761,0,23.895687069373,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",4500,29.4057898307432,43.7862459788709,4.75547031298861,2.80616792860098,2.17885710041869,5.41603311853303,2.56797495083999,0.477823420347508,0.496646532691426,0.028295050884895,0.102482559784212,7.94526709733535,0,0.330023458,15.72047479,0.246252428,0.207725433,0.281972255,0.062839969,0,0,0.624827879,0.622952272,0.66928154,0,1.842481803,0,0,0,0,0,0,76.4554696655815,0,1.40207030741441,0,0,0,1.40207030741441,0,23.5445303344185,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",4750,28.9136975885129,44.4614008651961,5.0107315796266,2.85168231769997,2.05735794628793,5.10901960062739,2.53907593927197,0.439332884976049,0.472346338760376,0.025394964449483,0.201889967373386,7.78467626147274,0,0.296197877,15.69955585,0.221012918,0.186434723,0.261389897,0.078310255,0,0,0.580724663,0.605494065,0.66805085,0,1.784609666,0,0,0,0,0,0,76.7435287628452,0,1.47275258700861,0,0,0,1.47275258700861,0,23.2564712371548,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",500,58.3022853342736,10.6375671085937,0.421302938607822,0,5.49768535353246,20.5562867618999,0,4.58487120028609,0,0,0,0,0,0,0,2.085457618,0,1.109446267,0,0,0,0,2.054030829,0.81967345,0,2.008689358,0,0,0,0,0,0,99.9999996070079,0,62.4575911076907,0,0,0,62.4575911076907,0,3.92992106412748e-07,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",5000,28.5113709020748,44.5414484351287,5.5854883907918,3.12640672924581,2.03437014526398,4.75753696941702,2.43083304591794,0.396497399575549,0.463407173414636,0.022918924830957,0.182205452406105,7.80427309655363,0,0.267318233,15.69649628,0.199463892,0.168257113,0.251370307,0.082503602,0,0,0.524103308,0.594861946,0.679359124,0.104684982,1.738395277,0,0,0,0,0,0,76.9645392400703,0,1.48391560907691,0,0,0,1.48391560907691,0,23.0354607599297,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH16",750,68.95130752165,14.7131098873392,0.234933595848539,0,2.44505207107695,11.5286742117476,0.024382621075865,2.10253986884572,0,0,0,0,0,0,0,0.926789479,0,0.906202662,0,0,0,0,1.458509907,0.879613569,0,1.438039576,0,0,0,0,0,0,99.6600891163229,0,35.5941692454642,0,0,0,35.5941692454642,0,0.339910883677135,1395.209961,0,33925.42158,66.24948989,3062.99138,"PRA"
"BH17",1000,13.9625642641644,55.9165334868118,11.9648800840362,1.74113239738261,1.66179765575065,3.00751867542083,3.54008079258018,0.085955051159517,0,0,8.11953776467015,0,0,0,10.97256193,0,0,0,0.648786279,0,0,0,2.771939417,1.171899923,0,8.321182377,0.423477033,0,0,0,0,0,100.000000001032,0,15.2513166534469,0,0,0,15.2513166534469,0,0,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",1250,15.3669966805414,58.6977980301896,10.2882880172972,1.24688861900003,1.57872762063176,2.40752610465504,2.55376002001901,0.055009792014707,0,0,7.80500505774315,0,0,0,17.15062472,0,0,0,0.686735406,0,0,0,1.967897927,1.054004196,0,6.417346971,0.271018203,0,0,0,0,0,99.9999996504162,0,10.4247555472671,0,0,0,10.4247555472671,0,3.49583842762513e-07,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",1500,17.2092879407678,60.5941226309994,8.65043324187089,1.32673713551632,1.42615435084005,1.9985088347087,2.00440210345796,0.03820056296893,0.029526549824948,0,6.72262657261794,0,0,0,18.66500995,0,0,0,0.684665116,0,0,0,1.499115136,0.952901245,0,5.070786201,0.188203728,0,0,0,0,0,99.9999998095887,0,7.26781679956272,0,0,0,7.26781679956272,0,1.90411284961556e-07,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",1750,20.0725642991082,60.644079132112,7.71755993537703,1.63194813308843,1.04777412689357,1.99184198840835,1.68342695251637,0.028065378398935,0.243233279457436,0,4.93950659821255,0,0,0,17.83043049,0,0,0,0.639673412,0,0,0,1.199103315,0.870680476,0,4.298530736,0.138270445,0,0,0,0,0,100.00000000848,0,7.56485483663848,0,0,0,7.56485483663848,0,0,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",2000,21.0121600146897,60.3216625630143,7.12576317862968,1.66523382579979,0.810233142784889,1.9718988125025,2.01697814310584,0.021487344509524,0.186223652415875,0,4.86835910686037,0,0,0,15.43138438,0,0,0,0.573924604,0,0,0.026158237,0.992543084,0.79924473,0,3.721352435,0.105862271,0,0,0,0,0,100.000000140949,0,8.55871470699652,0,0,0,8.55871470699652,0,0,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",2250,20.835454243031,60.2096672052284,7.3854511431697,1.60702048542239,0.859001028679987,1.78973435027124,1.89452630449463,0.067910121901808,0.170648413042994,0,5.18058664966997,0,0,0,13.36513606,0,0,0.000163,0.532779759,0,0,0.361943445,0.861163979,0.774726061,0,3.289212016,0.08364365,0,0,0,0,0,99.9999999810398,0,9.10719764185117,0,0,0,9.10719764185117,0,1.89602076261508e-08,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",250,25.9724836397606,67.6752523602252,6.23740330924593,0,0,0.114863874001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.603310614,0.29343688,0,2.601524348,0.799576116,0,0,0,0,0,99.9999989894499,0,8.23040901244047,0,0,0,8.23040901244047,0,1.0105501075941e-06,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",2500,21.0221638358592,59.7854331431539,8.28242573616996,1.39613352578816,0.701337661399659,1.78041365163876,1.63865861851298,0.055006875403895,0.339743947794714,0,4.99868315538349,0,0,0,11.53818066,0,0,0.002343826,0.503147128,0,0,0.332785445,0.811639159,0.749416292,0,2.995863912,0.067750958,0,0,0,0,0,99.9999998855681,0,9.00172197539603,0,0,0,9.00172197539603,0,1.14431855990915e-07,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",2750,22.1566351533235,58.6196245790681,8.78887017648929,1.65711620189276,0.579615131189578,1.54903699165663,1.43298915490826,0.045460010289379,0.654040747374588,0.026380266140212,4.49023163465217,0,0,0,10.34696802,0,0,0.006279559,0.462626959,0,0,0.275027978,0.781992342,0.693023168,0,2.770791641,0.05599226,0,0,0,0,0,100.00000015701,0,8.90240224489044,0,0,0,8.90240224489044,0,0,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",3000,22.7058917214489,58.4446901052596,8.76653794151641,1.91499671488749,0.487035798843855,1.47039656969592,1.29723294707356,0.039467000611355,0.674736375330742,0.138486820991175,4.06052792049511,0,0,0,9.440267839,0,0,0.009658136,0.428156386,0,0,0.231098989,0.725722178,0.7039362,0,2.554339852,0.047048867,0,0,0,0,0,100.000000035353,0,8.56343023951613,0,0,0,8.56343023951613,0,0,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",3250,22.5473111386655,58.0852030753509,8.87662648009412,2.35625200600625,0.414987642303441,1.50233789951452,1.15473801187329,0.040685062970926,0.869101950863426,0.300311348702821,3.8524453515865,0,0,0,8.230089976,0,0,0.032821314,0.390685916,0,0,0.196912066,0.697395358,0.731610661,0,2.396032439,0.040088836,0,0,0,0,0,99.9999999752463,0,8.06761096090631,0,0,0,8.06761096090631,0,2.47537172981538e-08,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",3500,23.356997849796,56.9712322075078,8.65883302279856,2.79537945892828,0.368617134812255,1.51201526015554,1.12597509001855,0.094581126242236,1.17055041321486,0.350837464920102,3.58867649295772,0.006304417255544,0,0,7.4543193,0,0,0.056996805,0.359724019,0,0,0.169785931,0.677241944,0.727825405,0,2.261532294,0.034566294,0,0,0,0,0,99.8702841724218,0,7.61933998347283,0,0,0,7.61933998347283,0,0.12971582757821,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",3750,24.2227410369097,55.386114467494,8.73132982556002,2.73571798458786,0.350670254877336,1.62088767592319,1.48200466773391,0.13460526441363,1.50387710641365,0.403172157730112,3.23159406759412,0.197285386737952,0,0,7.303334986,0,0,0.098573378,0.326615903,0,0,0.147902027,0.65753093,0.747447488,0,2.140248103,0.030111005,0,0,0,0,0,98.6022788806643,0,6.76301135199768,0,0,0,6.76301135199768,0,1.39772111933574,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",4000,25.720671252357,54.2767332482112,8.51053965315634,2.5139530395929,0.376149388746502,1.68118015842065,1.44317739207338,0.137872565661181,1.64104636970083,0.411620142604315,2.89888757897282,0.388169151840514,0,0,7.288227968,0.025988049,0,0.141460787,0.297332909,0,0,0.12999173,0.630501375,0.772026885,0,2.021543983,0.026464692,0,0,0,0,0,97.1245383136418,0,5.94403988019125,0,0,0,5.94403988019125,0,2.87546168635825,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",4250,26.7072276707421,53.5566180869854,8.30651282190354,2.31637707545251,0.35884013390727,1.66404730139397,1.40066296670965,0.122129104421677,1.71122745815627,0.406039619895445,2.66626099069504,0.78405686090003,0,0,7.362327146,0.023020513,0,0.162996474,0.271488067,0,0,0.11514817,0.605103548,0.76738977,0,1.914601613,0.023442729,0,0,0,0,0,95.748657745782,0,5.26529885476667,0,0,0,5.26529885476667,0,4.25134225421797,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
"BH17",4500,27.4213761029523,52.9239203208068,8.1106481643172,2.09555385938619,0.361539738232674,1.64014312140482,1.33223315093415,0.112113654493374,1.86551930687187,0.378856736094241,2.39783012404324,1.36026563332661,0,0,7.816335806,0.020533691,0,0.177920107,0.251098111,0,0,0.102709136,0.579922201,0.761224751,0,1.814650926,0.020910297,0,0,0,0,0,94.4912035316122,0,4.69650798544443,0,0,0,4.69650798544443,0,5.50879646838784,1397.810059,0,37536.2309,53.33603885,1964.107293,"PLUZ"
